Year,Player,Pos,School,Height,Weight,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,Drafted,Round,Pick,height_inches,match_name,match_year,pfr_player_id,gsis_id,w_av,probowls,allpro,hof,age,college,team,college_index,college_match_score,college_match_reason,player,team_college,position,cfbd_career_defensive_pd,cfbd_career_defensive_qb_hur,cfbd_career_defensive_sacks,cfbd_career_defensive_solo,cfbd_career_defensive_td,cfbd_career_defensive_tfl,cfbd_career_defensive_tot,cfbd_career_fumbles_fum,cfbd_career_fumbles_lost,cfbd_career_fumbles_rec,cfbd_career_interceptions_avg,cfbd_career_interceptions_int,cfbd_career_interceptions_td,cfbd_career_interceptions_yds,cfbd_career_kicking_fga,cfbd_career_kicking_fgm,cfbd_career_kicking_long,cfbd_career_kicking_pct,cfbd_career_kicking_pts,cfbd_career_kicking_xpa,cfbd_career_kicking_xpm,cfbd_career_kickreturns_avg,cfbd_career_kickreturns_long,cfbd_career_kickreturns_no,cfbd_career_kickreturns_td,cfbd_career_kickreturns_yds,cfbd_career_passing_att,cfbd_career_passing_completions,cfbd_career_passing_int,cfbd_career_passing_pct,cfbd_career_passing_td,cfbd_career_passing_yds,cfbd_career_passing_ypa,cfbd_career_punting_in_20,cfbd_career_punting_long,cfbd_career_punting_no,cfbd_career_punting_tb,cfbd_career_punting_yds,cfbd_career_punting_ypp,cfbd_career_puntreturns_avg,cfbd_career_puntreturns_long,cfbd_career_puntreturns_no,cfbd_career_puntreturns_td,cfbd_career_puntreturns_yds,cfbd_career_receiving_long,cfbd_career_receiving_rec,cfbd_career_receiving_td,cfbd_career_receiving_yds,cfbd_career_receiving_ypr,cfbd_career_rushing_car,cfbd_career_rushing_long,cfbd_career_rushing_td,cfbd_career_rushing_yds,cfbd_career_rushing_ypc,cfbd_seasons_played,cfbd_final_year,cfbd_final_defensive_pd,cfbd_final_defensive_qb_hur,cfbd_final_defensive_sacks,cfbd_final_defensive_solo,cfbd_final_defensive_td,cfbd_final_defensive_tfl,cfbd_final_defensive_tot,cfbd_final_fumbles_fum,cfbd_final_fumbles_lost,cfbd_final_fumbles_rec,cfbd_final_interceptions_avg,cfbd_final_interceptions_int,cfbd_final_interceptions_td,cfbd_final_interceptions_yds,cfbd_final_kicking_fga,cfbd_final_kicking_fgm,cfbd_final_kicking_long,cfbd_final_kicking_pct,cfbd_final_kicking_pts,cfbd_final_kicking_xpa,cfbd_final_kicking_xpm,cfbd_final_kickreturns_avg,cfbd_final_kickreturns_long,cfbd_final_kickreturns_no,cfbd_final_kickreturns_td,cfbd_final_kickreturns_yds,cfbd_final_passing_att,cfbd_final_passing_completions,cfbd_final_passing_int,cfbd_final_passing_pct,cfbd_final_passing_td,cfbd_final_passing_yds,cfbd_final_passing_ypa,cfbd_final_punting_in_20,cfbd_final_punting_long,cfbd_final_punting_no,cfbd_final_punting_tb,cfbd_final_punting_yds,cfbd_final_punting_ypp,cfbd_final_puntreturns_avg,cfbd_final_puntreturns_long,cfbd_final_puntreturns_no,cfbd_final_puntreturns_td,cfbd_final_puntreturns_yds,cfbd_final_receiving_long,cfbd_final_receiving_rec,cfbd_final_receiving_td,cfbd_final_receiving_yds,cfbd_final_receiving_ypr,cfbd_final_rushing_car,cfbd_final_rushing_long,cfbd_final_rushing_td,cfbd_final_rushing_yds,cfbd_final_rushing_ypc,cfbd_final_conference,cfbd_team_talent
2016,Andy Janovich,FB,Nebraska,6-1,238.0,4.81,34.0,30.0,119.0,7.28,4.32,True,6.0,176.0,73.0,andy janovich,2016,JanoAn00,00-0032956,2.0,0.0,0.0,False,23.0,Nebraska,DEN,,0.0,no_name_match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Devon Johnson,RB,Marshall,6-0,238.0,4.64,,,,,,False,,,72.0,devon johnson,2016,,,,,,,,,,6590.0,12.5,"exact_name,school,position,final_season",Devon Johnson,Marshall,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,27.0,6.0,423.0,55.9,305.0,158.0,25.0,2373.0,17.5,4.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,6.0,1.0,63.0,10.5,94.0,75.0,5.0,593.0,6.3,Conference USA,489.77
2016,Cardale Jones,QB,Ohio State,6-5,253.0,4.81,36.0,,,,,True,4.0,139.0,77.0,cardale jones,2016,JoneCa01,00-0033098,0.0,0.0,0.0,False,23.0,Ohio St.,BUF,3186.0,12.5,"exact_name,school,position,final_season",Cardale Jones,Ohio State,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,167.0,7.0,1.734,15.0,2323.0,19.1,,,,,,,,,,,,,,,,,153.0,85.0,4.0,617.0,14.6,3.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,110.0,5.0,0.625,8.0,1460.0,8.3,,,,,,,,,,,,,,,,,64.0,38.0,2.0,193.0,3.0,Big Ten,907.32
2016,Cayleb Jones,WR,Arizona,6-3,209.0,4.65,33.5,9.0,,6.99,4.14,False,,,75.0,cayleb jones,2016,,,,,,,,,,3357.0,12.5,"exact_name,school,position,final_season",Cayleb Jones,Arizona,WR,,,,,,,,,,,,,,,,,,,,,,44.0,44.0,1.0,1.0,44.0,1.0,1.0,0.0,1.0,0.0,25.0,25.0,,,,,,,,,,,,163.0,128.0,14.0,1923.0,30.4,,,,,,2.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,25.0,25.0,,,,,,,,,,,,78.0,55.0,5.0,904.0,16.4,,,,,,Pac-12,606.92
2016,Cody Kessler,QB,USC,6-1,220.0,4.89,29.5,,104.0,7.32,4.0,True,3.0,93.0,73.0,cody kessler,2016,KessCo00,00-0033104,5.0,0.0,0.0,False,23.0,USC,CLE,4223.0,12.5,"exact_name,school,position,final_season",Cody Kessler,USC,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.0,851.0,19.0,3.019,88.0,10339.0,29.1,3.0,47.0,7.0,3.0,231.0,33.0,,,,,,,,,,,158.0,68.0,7.0,-425.0,-8.2,4.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,446.0,298.0,7.0,0.668,29.0,3536.0,7.9,,,,,,,,,,,,,,,,,61.0,21.0,4.0,-149.0,-2.4,Pac-12,926.71
2016,Daniel Lasco,RB,California,6-0,209.0,4.46,41.5,23.0,135.0,7.22,4.26,True,7.0,237.0,72.0,daniel lasco,2016,LascDa00,00-0032804,0.0,0.0,0.0,False,23.0,California,NOR,5248.0,12.5,"exact_name,school,position,final_season",Daniel Lasco,California,RB,,,,,,,,,,,,,,,,,,,,,,37.0,44.0,5.0,0.0,65.0,,,,,,,,,,,,,,,,,,,129.0,48.0,2.0,458.0,23.9,348.0,171.0,18.0,1872.0,33.3,4.0,2015.0,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,1.0,0.0,5.0,,,,,,,,,,,,,,,,,,,20.0,4.0,0.0,24.0,6.0,65.0,22.0,3.0,331.0,5.1,Pac-12,626.0
2016,Kenny Lawler,WR,California,6-2,203.0,4.64,31.0,,111.0,7.13,4.2,True,7.0,243.0,74.0,kenny lawler,2016,LawlKe00,00-0032453,,0.0,0.0,False,22.0,California,SEA,13305.0,12.5,"exact_name,school,position,final_season",Kenny Lawler,California,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,143.0,27.0,1706.0,35.1,1.0,5.0,0.0,5.0,5.0,3.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,13.0,658.0,12.7,1.0,5.0,0.0,5.0,5.0,Pac-12,626.0
2016,Roger Lewis,WR,Bowling Green,6-0,201.0,4.57,33.5,8.0,116.0,,,False,,,72.0,roger lewis,2016,,,,,,,,,,18202.0,12.5,"exact_name,school,position,final_season",Roger Lewis,Bowling Green,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,158.0,23.0,2637.0,33.2,1.0,0.0,0.0,-3.0,-3.0,2.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,85.0,16.0,1544.0,18.2,,,,,,Mid-American,433.59
2016,Kolby Listenbee,WR,TCU,6-0,197.0,4.39,35.5,15.0,129.0,,,True,6.0,192.0,72.0,kolby listenbee,2016,ListKo00,00-0032957,,0.0,0.0,False,22.0,TCU,BUF,13730.0,12.5,"exact_name,school,position,final_season",Kolby Listenbee,TCU,WR,,,,,,,,,,,,,,,,,,,,,,44.3,64.0,8.0,0.0,177.0,1.0,1.0,0.0,1.0,1.0,31.0,31.0,,,,,,,,,,,,191.0,74.0,9.0,1432.0,108.8,3.0,25.0,0.0,30.0,20.5,4.0,2015.0,,,,,,,,,,,,,,,,,,,,,,19.0,24.0,4.0,0.0,76.0,,,,,,,,,,,,,,,,,,,60.0,30.0,5.0,597.0,19.9,1.0,11.0,0.0,11.0,11.0,Big 12,630.38
2016,Ricardo Louis,WR,Auburn,6-2,215.0,4.43,38.0,18.0,132.0,,,True,4.0,114.0,74.0,ricardo louis,2016,LouiRi00,00-0033079,3.0,0.0,0.0,False,22.0,Auburn,CLE,17854.0,12.5,"exact_name,school,position,final_season",Ricardo Louis,Auburn,WR,,,,,,,,,,,,,,,,,,,,,,61.9,87.0,11.0,0.0,230.0,,,,,,,,,,,,,,,,,,,216.0,98.0,8.0,1338.0,51.6,68.0,127.0,2.0,578.0,29.0,4.0,2015.0,,,,,,,,,,,,,,,,,,,,,,22.0,22.0,1.0,0.0,22.0,,,,,,,,,,,,,,,,,,,56.0,46.0,3.0,716.0,15.6,29.0,18.0,1.0,158.0,5.4,SEC,865.41
2016,Paxton Lynch,QB,Memphis,6-7,244.0,4.86,36.0,,118.0,7.14,4.26,True,1.0,26.0,79.0,paxton lynch,2016,LyncPa00,00-0033108,2.0,0.0,0.0,False,22.0,Memphis,DEN,17140.0,12.5,"exact_name,school,position,final_season",Paxton Lynch,Memphis,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.0,758.0,23.0,1.877,59.0,8863.0,21.7,,,,,,,,,,,,,,,,,288.0,76.0,17.0,687.0,6.9,3.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,443.0,296.0,4.0,0.668,28.0,3776.0,8.5,,,,,,,,,,,,,,,,,87.0,23.0,2.0,239.0,2.7,American Athletic,381.8
2016,Tre Madden,RB,USC,6-0,223.0,4.53,,24.0,,,,False,,,72.0,tre madden,2016,,,,,,,,,,,0.0,no_name_match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Ryan Malleck,TE,Virginia Tech,6-4,247.0,4.77,34.5,18.0,121.0,7.0,4.33,False,,,76.0,ryan malleck,2016,,,,,,,,,,18480.0,12.5,"exact_name,school,position,final_season",Ryan Malleck,Virginia Tech,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,62.0,4.0,658.0,32.1,,,,,,3.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,21.0,2.0,289.0,13.8,,,,,,ACC,658.38
2016,Byron Marshall,WR,Oregon,5-9,201.0,4.42,,17.0,,,,False,,,69.0,byron marshall,2016,,,,,,,,,,2729.0,12.5,"exact_name,school,position,final_season",Byron Marshall,Oregon,WR,,,,,,,,,,,,,,,,,,,,,,52.0,118.0,19.0,0.0,450.0,,,,,,,,,,,,,,,,,,,152.0,97.0,8.0,1293.0,52.9,307.0,134.0,19.0,1877.0,18.8,4.0,2015.0,,,,,,,,,,,,,,,,,,,,,,27.5,77.0,14.0,0.0,385.0,,,,,,,,,,,,,,,,,,,25.0,9.0,2.0,121.0,13.4,,,,,,Pac-12,757.52
2016,Jalin Marshall,WR,Ohio State,5-10,200.0,4.6,37.5,16.0,125.0,6.8,4.13,False,,,70.0,jalin marshall,2016,,,,,,,,,,,0.0,no_name_match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Keith Marshall,RB,Georgia,5-11,219.0,4.31,30.5,25.0,,,,True,7.0,242.0,71.0,keith marshall,2016,MarsKe00,00-0032806,,0.0,0.0,False,22.0,Georgia,WAS,,0.0,no_name_match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Jake McGee,TE,Florida,6-5,250.0,4.83,,17.0,,,,False,,,77.0,jake mcgee,2016,,,,,,,,,,9681.0,12.5,"exact_name,school,position,final_season",Jake McGee,Florida,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,41.0,4.0,381.0,9.3,,,,,,1.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,41.0,4.0,381.0,9.3,,,,,,SEC,789.79
2016,Mekale McKay,WR,Cincinnati,6-4,207.0,4.55,35.0,12.0,123.0,7.08,4.63,False,,,76.0,mekale mckay,2016,,,,,,,,,,15659.0,12.5,"exact_name,school,position,final_season",Mekale McKay,Cincinnati,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.0,87.0,17.0,1717.0,65.6,1.0,1.0,0.0,1.0,1.0,3.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,27.0,2.0,507.0,18.8,,,,,,American Athletic,494.65
2016,Braxton Miller,WR,Ohio State,6-1,201.0,4.5,35.0,17.0,123.0,6.65,4.07,True,3.0,85.0,73.0,braxton miller,2016,MillBr03,00-0033069,2.0,0.0,0.0,False,23.0,Ohio St.,HOU,2245.0,10.5,"exact_name,school,final_season",Braxton Miller,Ohio State,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,667.0,396.0,17.0,2.759,52.0,5295.0,26.6,,,,,,,,,,,,54.0,26.0,3.0,341.0,13.1,599.0,276.0,33.0,3314.0,22.5,4.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,3.0,3.0,,,,,,,,,,,,54.0,26.0,3.0,341.0,13.1,42.0,53.0,1.0,260.0,6.2,Big Ten,907.32
2016,Malcolm Mitchell,WR,Georgia,6-0,198.0,4.45,36.0,15.0,129.0,6.94,4.34,True,4.0,112.0,72.0,malcolm mitchell,2016,MitcMa01,00-0032400,4.0,0.0,0.0,False,24.0,Georgia,NWE,,0.0,no_name_match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Chris Moore,WR,Cincinnati,6-1,206.0,4.53,37.0,10.0,130.0,6.76,4.2,True,4.0,107.0,73.0,chris moore,2016,MoorCh00,00-0032398,14.0,0.0,0.0,False,23.0,Cincinnati,BAL,3892.0,12.5,"exact_name,school,position,final_season",Chris Moore,Cincinnati,WR,,,,,,,,,,,,,,,,,,,,,,63.6,85.0,11.0,0.0,226.0,,,,,,,,,,,,,,,,,,,267.0,119.0,26.0,2301.0,86.8,4.0,26.0,0.0,26.0,13.0,4.0,2015.0,,,,,,,,,,,,,,,,,,,,,,27.8,36.0,4.0,0.0,111.0,,,,,,,,,,,,,,,,,,,68.0,40.0,7.0,870.0,21.8,2.0,6.0,0.0,10.0,5.0,American Athletic,494.65
2016,David Morgan,TE,Texas-San Antonio,6-4,262.0,,,,,,,True,6.0,188.0,76.0,david morgan,2016,MorgDa01,00-0032430,1.0,0.0,0.0,False,23.0,Texas-San Antonio,MIN,5728.0,12.5,"exact_name,school,position,final_season",David Morgan II,UTSA,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,72.0,6.0,890.0,35.3,,,,,,3.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,45.0,5.0,566.0,12.6,,,,,,Conference USA,356.37
2016,Marquez North,WR,Tennessee,6-2,223.0,4.48,35.0,17.0,123.0,6.9,4.13,False,,,74.0,marquez north,2016,,,,,,,,,,15185.0,12.5,"exact_name,school,position,final_season",Marquez North,Tennessee,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,74.0,5.0,874.0,33.5,1.0,9.0,0.0,9.0,9.0,3.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,6.0,0.0,58.0,9.7,,,,,,SEC,810.53
2016,Jordan Payton,WR,UCLA,6-1,207.0,4.47,34.5,,121.0,7.08,4.33,True,5.0,154.0,73.0,jordan payton,2016,PaytJo00,00-0032974,0.0,0.0,0.0,False,23.0,UCLA,CLE,11921.0,12.5,"exact_name,school,position,final_season",Jordan Payton,UCLA,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.0,201.0,14.0,2702.0,51.199999999999996,,,,,,4.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,78.0,5.0,1106.0,14.2,,,,,,Pac-12,793.22
2016,Charone Peake,WR,Clemson,6-2,209.0,4.45,35.5,12.0,122.0,6.96,4.46,True,7.0,241.0,74.0,charone peake,2016,PeakCh00,00-0032959,1.0,0.0,0.0,False,23.0,Clemson,NYJ,3593.0,12.5,"exact_name,school,position,final_season",Charone Peake,Clemson,WR,,,,,,,,,,,,,,,,,,,,,,11.0,13.0,2.0,0.0,22.0,,,,,,,,,,,,,,,,,,,170.0,99.0,10.0,1172.0,60.300000000000004,2.0,4.0,0.0,-9.0,-9.0,5.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,50.0,5.0,716.0,14.3,,,,,,ACC,807.56
2016,Paul Perkins,RB,UCLA,5-10,208.0,4.54,32.0,19.0,124.0,,,True,5.0,149.0,70.0,paul perkins,2016,PerkPa00,00-0032417,5.0,0.0,0.0,False,21.0,UCLA,NYG,17128.0,12.5,"exact_name,school,position,final_season",Paul Perkins,UCLA,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,80.0,3.0,739.0,28.1,621.0,219.0,29.0,3488.0,16.3,3.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,30.0,1.0,242.0,8.1,237.0,82.0,14.0,1343.0,5.7,Pac-12,793.22
2016,Dak Prescott,QB,Mississippi State,6-2,226.0,4.79,32.5,,116.0,7.11,4.32,True,4.0,135.0,74.0,dak prescott,2016,PresDa01,00-0033077,104.0,4.0,0.0,False,23.0,Mississippi St.,DAL,4995.0,12.5,"exact_name,school,position,final_season",Dak Prescott,Mississippi State,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,1169.0,734.0,23.0,2.483,70.0,9376.0,30.7,,,,,,,,,,,,60.0,4.0,3.0,88.0,44.0,536.0,195.0,41.0,2521.0,18.3,4.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,477.0,316.0,5.0,0.662,29.0,3793.0,8.0,,,,,,,,,,,,,,,,,160.0,49.0,10.0,588.0,3.7,SEC,680.06
2016,C.J. Prosise,RB,Notre Dame,6-0,220.0,4.48,35.5,,121.0,,,True,3.0,90.0,72.0,c.j. prosise,2016,ProsC.00,00-0032393,5.0,0.0,0.0,False,22.0,Notre Dame,SEA,2778.0,12.5,"exact_name,school,position,final_season",C.J. Prosise,Notre Dame,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.0,62.0,3.0,896.0,39.900000000000006,166.0,141.0,12.0,1158.0,19.2,3.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,26.0,1.0,308.0,11.8,156.0,91.0,11.0,1032.0,6.6,FBS Independents,857.33
2016,Demarcus Robinson,WR,Florida,6-1,203.0,4.59,34.5,,123.0,6.77,4.19,True,4.0,126.0,73.0,demarcus robinson,2016,RobiDe01,00-0032775,27.0,0.0,0.0,False,21.0,Florida,KAN,6130.0,12.5,"exact_name,school,position,final_season",Demarcus Robinson,Florida,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.7,3.0,3.0,0.0,2.0,121.0,106.0,9.0,1355.0,30.8,2.0,4.0,0.0,4.0,4.0,3.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,38.0,48.0,2.0,522.0,10.9,1.0,1.0,0.0,1.0,1.0,SEC,789.79
2016,Alonzo Russell,WR,Toledo,6-4,206.0,4.54,29.5,12.0,112.0,7.18,4.33,False,,,76.0,alonzo russell,2016,,,,,,,,,,657.0,12.5,"exact_name,school,position,final_season",Alonzo Russell,Toledo,WR,,,,,,,,,,,,,,,,,,,,,,24.0,24.0,2.0,0.0,24.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,221.0,202.0,24.0,3076.0,61.7,,,,,,4.0,2015.0,,,,,,,,,,,,,,,,,,,,,,23.0,23.0,1.0,0.0,23.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,51.0,36.0,5.0,618.0,17.2,,,,,,Mid-American,429.03
2016,Beau Sandland,TE,Montana State,6-4,253.0,4.74,35.0,23.0,124.0,7.1,4.33,True,7.0,252.0,76.0,beau sandland,2016,SandBe00,00-0032900,,0.0,0.0,False,23.0,Montana St.,CAR,1580.0,8.5,"exact_name,position,season_window",Beau Sandland,Miami,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,9.0,1.0,94.0,10.4,,,,,,1.0,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,9.0,1.0,94.0,10.4,,,,,,ACC,
2016,Rashawn Scott,WR,Miami (FL),6-1,199.0,4.54,32.5,17.0,116.0,,,False,,,73.0,rashawn scott,2016,,,,,,,,,,17668.0,9.5,"exact_name,position,final_season",Rashawn Scott,Miami,WR,,,,,,,,,,,,,,,,,,,,,,27.0,27.0,1.0,0.0,27.0,,,,,,,,,,,,,,,,,,,162.0,91.0,8.0,1247.0,42.7,,,,,,4.0,2015.0,,,,,,,,,,,,,,,,,,,,,,27.0,27.0,1.0,0.0,27.0,,,,,,,,,,,,,,,,,,,58.0,52.0,5.0,695.0,13.4,,,,,,ACC,773.23
2016,Hunter Sharp,WR,Utah State,5-11,198.0,4.58,32.5,12.0,116.0,7.12,4.19,False,,,71.0,hunter sharp,2016,,,,,,,,,,8689.0,12.5,"exact_name,school,position,final_season",Hunter Sharp,Utah State,WR,,,,,,,,,,,,,,,,,,,,,,59.7,133.0,13.0,1.0,394.0,,,,,,,,,,,,,,6.4,27.0,10.0,0.0,64.0,130.0,137.0,16.0,1774.0,26.0,14.0,20.0,0.0,48.0,7.2,2.0,2015.0,,,,,,,,,,,,,,,,,,,,,,35.4,96.0,7.0,1.0,248.0,,,,,,,,,,,,,,6.4,27.0,10.0,0.0,64.0,49.0,71.0,9.0,835.0,11.8,8.0,8.0,0.0,20.0,2.5,Mountain West,331.44
2016,Tajae Sharpe,WR,Massachusetts,6-2,194.0,4.55,33.5,11.0,114.0,,,True,5.0,140.0,74.0,tajae sharpe,2016,SharTa00,00-0032778,12.0,0.0,0.0,False,21.0,Massachusetts,TEN,19609.0,12.5,"exact_name,school,position,final_season",Tajae Sharpe,Massachusetts,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,277.0,16.0,3486.0,48.4,4.0,12.0,0.0,11.0,1.7000000000000002,4.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,111.0,5.0,1319.0,11.9,1.0,0.0,0.0,-3.0,-3.0,Mid-American,323.73
2016,Sterling Shepard,WR,Oklahoma,5-10,194.0,4.48,41.0,20.0,123.0,7.0,4.35,True,2.0,40.0,70.0,sterling shepard,2016,ShepSt00,00-0032385,32.0,0.0,0.0,False,23.0,Oklahoma,NYG,19356.0,12.5,"exact_name,school,position,final_season",Sterling Shepard,Oklahoma,WR,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,1.0,0.0,4.0,,,,,,,,,,,,,,13.899999999999999,45.0,31.0,0.0,221.0,258.0,233.0,26.0,3482.0,59.6,17.0,73.0,1.0,109.0,26.9,4.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,27.0,19.0,0.0,148.0,74.0,86.0,11.0,1288.0,15.0,1.0,5.0,0.0,5.0,5.0,Big 12,775.9
2016,Wendell Smallwood,RB,West Virginia,5-10,208.0,4.47,33.5,14.0,120.0,6.83,4.28,True,5.0,153.0,70.0,wendell smallwood,2016,SmalWe00,00-0032782,10.0,0.0,0.0,False,22.0,West Virginia,PHI,21576.0,12.5,"exact_name,school,position,final_season",Wendell Smallwood,West Virginia,RB,,,,,,,,,,,,,,,,,,,,,,27.0,47.0,31.0,0.0,550.0,,,,,,,,,,,,,,,,,,,95.0,68.0,0.0,618.0,28.7,425.0,125.0,12.0,2462.0,17.0,3.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,26.0,0.0,160.0,6.2,238.0,52.0,9.0,1519.0,6.4,Big 12,625.85
2016,Nelson Spruce,WR,Colorado,6-1,206.0,4.69,35.0,12.0,114.0,7.09,4.2,False,,,73.0,nelson spruce,2016,,,,,,,,,,16503.0,12.5,"exact_name,school,position,final_season",Nelson Spruce,Colorado,WR,,,,,,,,,,,,,,,,,,,,,,31.5,46.0,2.0,1.0,63.0,8.0,5.0,0.0,3.25,1.0,83.0,62.0,,,,,,,16.1,90.0,33.0,0.0,194.0,205.0,294.0,23.0,3347.0,45.0,1.0,2.0,0.0,2.0,2.0,4.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,0.25,0.0,12.0,3.0,,,,,,,6.1,45.0,10.0,0.0,61.0,50.0,89.0,4.0,1053.0,11.8,,,,,,Pac-12,542.06
2016,Joel Stave,QB,Wisconsin,6-5,236.0,4.8,33.5,,115.0,7.29,4.33,False,,,77.0,joel stave,2016,,,,,,,,,,11347.0,12.5,"exact_name,school,position,final_season",Joel Stave,Wisconsin,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.0,613.0,37.0,2.349,48.0,7635.0,30.6,,,,,,,,,,,,,,,,,102.0,49.0,2.0,-266.0,-12.400000000000002,4.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0,225.0,11.0,0.608,11.0,2687.0,7.3,,,,,,,,,,,,,,,,,33.0,11.0,1.0,-123.0,-3.7,Big Ten,635.77
